ID,TIMESTAMP,TIMESTAMPGMT+1,Extraversion,Agreeableness,Conscientiousness,EmotionalStability,Creativity
522,1328263562,2/3/201211:06:00AM,2.5,2.5,4.5,3,4
522,1328277899,2/3/20123:04:00PM,3.5,4,4.5,4.5,3.5
522,1328285124,2/3/20125:05:00PM,2.5,4.5,5.5,5.5,5
522,1328695383,2/8/201211:03:00AM,3.5,3.5,4,3.5,4
522,1328710324,2/8/20123:12:00PM,4,4,4.5,4.5,4
522,1328717067,2/8/20125:04:00PM,2.5,4,5,4.5,4.5
522,1328782137,2/9/201211:08:00AM,3,4.5,5,5,4
522,1328799325,2/9/20123:55:00PM,2,4,6,6,4
522,1328872017,2/10/201212:06:00PM,2.5,4,4.5,4,4.5
522,1328880732,2/10/20122:32:00PM,3,5,5.5,5.5,4
522,1328889972,2/10/20125:06:00PM,3.5,5,5.5,5.5,4
522,1329127435,2/13/201211:03:00AM,3.5,4,5,5.5,4
522,1329141438,2/13/20122:57:00PM,4,4,4,5.5,4
522,1329149963,2/13/20125:19:00PM,3.5,4,5,5.5,4
522,1329302310,2/15/201211:38:00AM,4,5,5.5,5.5,4
522,1329314474,2/15/20123:01:00PM,2.5,5,5.5,5.5,3
522,1329322784,2/15/20125:19:00PM,3.5,4,5,6,4
522,1329388664,2/16/201211:37:00AM,4,4.5,5.5,5.5,4.5
522,1329401103,2/16/20123:05:00PM,3.5,5,5,5.5,4
522,1329411546,2/16/20125:59:00PM,4.5,5,5.5,6,3.5
522,1329474609,2/17/201211:30:00AM,4,4.5,5,5.5,3
522,1329487058,2/17/20122:57:00PM,2.5,5,5.5,6,3.5
522,1329495719,2/17/20125:21:00PM,3,5,5,5.5,4
522,1329732581,2/20/201211:09:00AM,2,5,5,6,4
522,1329746791,2/20/20123:06:00PM,2,5.5,6,6,3
522,1329756386,2/20/20125:46:00PM,3.5,4.5,5.5,5.5,4.5
522,1329818540,2/21/201211:02:00AM,3,5,5.5,6,3.5
522,1329834104,2/21/20123:21:00PM,2.5,4,5,5.5,4
522,1329841082,2/21/20125:18:00PM,3,4.5,5.5,5.5,3.5
522,1329904977,2/22/201211:02:00AM,2.5,4,5.5,5.5,3
522,1329917956,2/22/20122:39:00PM,2.5,5.5,6.5,6.5,4
522,1329926681,2/22/20125:04:00PM,3,4,6,6,4.5
522,1330007776,2/23/20123:36:00PM,1.5,4.5,4.5,6,3.5
522,1330013120,2/23/20125:05:00PM,2.5,5.5,5,5.5,4
522,1330078376,2/24/201211:12:00AM,3,4,5.5,5.5,3
522,1330091349,2/24/20122:49:00PM,2.5,5,5.5,5.5,4
522,1330100321,2/24/20125:18:00PM,2,5,6,6,3.5
522,1330337130,2/27/201211:05:00AM,3,5,5.5,5.5,4
522,1330349484,2/27/20122:31:00PM,2,5,5.5,6,3.5
522,1330360650,2/27/20125:37:00PM,3.5,4,4,4,4
522,1330423340,2/28/201211:02:00AM,2.5,4.5,4.5,5,4
522,1330437907,2/28/20123:05:00PM,3.5,5,5.5,5.5,3.5
522,1330446423,2/28/20125:27:00PM,2,4.5,4.5,4,3.5
522,1330510310,2/29/201211:11:00AM,2,2.5,3,3,2.5
522,1330523190,2/29/20122:46:00PM,2.5,2.5,3,3.5,2.5
522,1330596773,3/1/201211:12:00AM,3.5,4,4.5,4.5,5
522,1330610163,3/1/20122:56:00PM,3,5,5.5,5.5,4.5
522,1330619376,3/1/20125:29:00PM,3.5,4.5,5.5,4,4
522,1330941832,3/5/201211:03:00AM,4,5,5.5,5.5,4
522,1330956620,3/5/20123:10:00PM,2.5,3.5,4,5,4
522,1330963655,3/5/20125:07:00PM,4,4,4.5,4,3.5
522,1331029859,3/6/201211:30:00AM,4.5,3,5.5,5,5
522,1331046549,3/6/20124:09:00PM,4,4,5.5,5.5,4.5
522,1331050377,3/6/20125:12:00PM,2.5,4,4.5,5,3.5
522,1331115801,3/7/201211:23:00AM,3,4,5,5,3.5
522,1331131503,3/7/20123:45:00PM,2,4.5,5.5,5.5,4
522,1331136740,3/7/20125:12:00PM,2.5,4,5.5,5.5,3.5
522,1331201216,3/8/201211:06:00AM,3,5,5.5,5.5,4.5
522,1331213070,3/8/20122:24:00PM,4.5,4,5,5,4
522,1331223345,3/8/20125:15:00PM,2.5,3,5.5,6,4
522,1331287330,3/9/201211:02:00AM,4,3.5,4,4,3
522,1331298264,3/9/20122:04:00PM,3.5,4.5,5.5,4.5,4
522,1331309456,3/9/20125:10:00PM,2.5,4,5,4.5,3.5
502,1328006721,1/31/201211:45:00AM,4,4,4,4,4
502,1328095199,2/1/201212:19:00PM,4,5,4.5,4.5,4
502,1328108834,2/1/20124:07:00PM,4,4.5,5,5,4
502,1328176837,2/2/201211:00:00AM,3.5,4.5,5,5,3.5
502,1328188277,2/2/20122:11:00PM,4,4,5,4.5,4.5
502,1328198594,2/2/20125:03:00PM,4,5,6.5,4,4
502,1328263533,2/3/201211:05:00AM,3.5,4,5,4.5,4
502,1328525080,2/6/201211:44:00AM,4,4.5,5,4.5,4
502,1328533584,2/6/20122:06:00PM,4.5,4,4.5,4.5,4
502,1328544044,2/6/20125:00:00PM,4,5.5,5.5,6,4
502,1328611443,2/7/201211:44:00AM,4,4,6,5,4.5
502,1328795314,2/9/20122:48:00PM,4,4,6,6,4
502,1328868315,2/10/201211:05:00AM,4,4,5.5,5.5,4
502,1329128649,2/13/201211:24:00AM,4,4,5.5,5.5,4
502,1329149938,2/13/20125:18:00PM,4,5,5,5,4
502,1329214640,2/14/201211:17:00AM,3.5,4,5.5,5.5,3.5
502,1329301115,2/15/201211:18:00AM,2,4,6,6,4
502,1329318838,2/15/20124:13:00PM,3.5,5,6,6,3.5
502,1329321735,2/15/20125:02:00PM,3,4,4,3,4
502,1329387265,2/16/201211:14:00AM,4.5,5.5,4.5,5.5,5.5
502,1329397806,2/16/20122:10:00PM,3.5,4,5.5,4,4
502,1329474796,2/17/201211:33:00AM,5.5,4,6,5.5,5
502,1329818500,2/21/201211:01:00AM,2,5.5,5.5,6,4
502,1329840098,2/21/20125:01:00PM,4,4,4,3.5,4
502,1329992509,2/23/201211:21:00AM,4,5,6,5.5,5
502,1330008743,2/23/20123:52:00PM,3,5.5,5.5,6,4.5
502,1330078151,2/24/201211:09:00AM,4.5,4,5.5,5.5,5.5
502,1330336847,2/27/201211:00:00AM,3,5.5,6,6,3
502,1330423624,2/28/201211:07:00AM,4,5.5,5.5,5.5,4
502,1330509778,2/29/201211:02:00AM,2.5,6,6,6,5.5
502,1330531454,2/29/20125:04:00PM,4,4,4,4,4
502,1330602534,3/1/201212:48:00PM,2.5,4.5,5.5,5.5,4
502,1330941711,3/5/201211:01:00AM,4,5,6,6,5
502,1330963328,3/5/20125:02:00PM,4,5.5,6,4.5,5.5
502,1331029376,3/6/201211:22:00AM,6,4,6,5,3.5
502,1331200938,3/8/201211:02:00AM,3.5,5.5,6,5,2.5
502,1331287379,3/9/201211:02:00AM,3,4,6,6.5,5.5
523,1327917910,1/30/201211:05:00AM,3.5,6,6,6,3
523,1327941277,1/30/20125:34:00PM,4,5.5,5.5,5.5,3.5
523,1328004181,1/31/201211:03:00AM,5,5,5.5,6,5.5
523,1328015626,1/31/20122:13:00PM,6,6,5.5,6,5.5
523,1328027769,1/31/20125:36:00PM,4,6,6,6.5,6
523,1328094225,2/1/201212:03:00PM,6,6,6,6,5.5
523,1328112163,2/1/20125:02:00PM,5.5,6,5.5,6,5.5
523,1328177467,2/2/201211:11:00AM,6,6,4,6,5.5
523,1328190701,2/2/20122:51:00PM,5.5,6,6.5,6,5
523,1328695531,2/8/201211:05:00AM,4.5,6,6.5,6,5.5
523,1328712608,2/8/20123:50:00PM,4.5,3,5.5,4.5,3.5
523,1328717986,2/8/20125:19:00PM,3.5,5,6,5,5.5
523,1328782588,2/9/201211:16:00AM,5,4,6,6,5
523,1328804073,2/9/20125:14:00PM,2.5,5.5,5,6.5,5
523,1328868263,2/10/201211:04:00AM,5,4.5,3.5,6,4
523,1328881117,2/10/20122:38:00PM,5.5,5.5,5.5,5.5,5.5
523,1328893038,2/10/20125:57:00PM,5,5,5.5,5.5,4
523,1329127457,2/13/201211:04:00AM,4.5,5.5,6.5,6.5,4.5
523,1329222466,2/14/20121:27:00PM,5.5,5,6,6,4.5
523,1329302931,2/15/201211:48:00AM,4.5,5,6,6,6
523,1329312903,2/15/20122:35:00PM,5.5,6,6.5,6.5,6
523,1329322213,2/15/20125:10:00PM,5.5,6,4,6,5
523,1329390196,2/16/201212:03:00PM,5.5,6,6,6,3.5
523,1329400074,2/16/20122:47:00PM,5,5,6,6,4
523,1329410242,2/16/20125:37:00PM,6,6,6,5.5,5.5
523,1329473220,2/17/201211:07:00AM,5.5,5,6,5.5,4.5
523,1329484860,2/17/20122:21:00PM,5,6,6,5.5,3.5
523,1329732324,2/20/201211:05:00AM,4.5,6,6,5.5,4.5
523,1329744885,2/20/20122:34:00PM,5,5.5,6,6,5.5
523,1329818567,2/21/201211:02:00AM,3.5,6,6,6,4.5
523,1329842784,2/21/20125:46:00PM,5.5,6,6,6,4.5
523,1330337977,2/27/201211:19:00AM,6,5.5,5.5,6.5,5
523,1330360436,2/27/20125:33:00PM,5.5,6,4.5,6,5.5
523,1330423452,2/28/201211:04:00AM,5.5,5,5.5,5.5,4.5
523,1330434896,2/28/20122:14:00PM,3.5,4,6.5,6,3.5
523,1330445889,2/28/20125:18:00PM,3,4,5,6.5,4.5
523,1330525217,2/29/20123:20:00PM,5.5,5,6,5.5,5
523,1330534407,2/29/20125:53:00PM,5,5.5,6,6,5
523,1330598164,3/1/201211:36:00AM,3,4.5,6.5,6,4.5
523,1330695663,3/2/20122:41:00PM,3.5,5,5.5,6,4.5
523,1330956704,3/5/20123:11:00PM,5,5.5,6,6,5.5
523,1331031016,3/6/201211:50:00AM,5,5.5,4,6,5.5
523,1331053033,3/6/20125:57:00PM,2.5,5,6.5,6,3.5
523,1331129686,3/7/20123:14:00PM,4,5.5,5,5.5,5
523,1331203012,3/8/201211:36:00AM,3,5,6,6,4
523,1331299882,3/9/20122:31:00PM,5,5.5,5.5,6,6
543,1327918230,1/30/201211:10:00AM,5,6,6,7,4
543,1327929869,1/30/20122:24:00PM,4,6,6,6.5,4
543,1327940212,1/30/20125:16:00PM,4,5,6,6,3.5
543,1328008810,1/31/201212:20:00PM,3.5,6.5,5.5,6,4.5
543,1328015811,1/31/20122:16:00PM,4,5.5,6.5,6.5,4
543,1328026223,1/31/20125:10:00PM,3,5.5,4,5.5,4
543,1328090499,2/1/201211:01:00AM,4,5.5,6.5,6.5,4
543,1328102111,2/1/20122:15:00PM,4,4,6.5,6.5,4
543,1328112305,2/1/20125:05:00PM,5,5.5,5.5,5.5,5
543,1328177595,2/2/201211:13:00AM,3.5,5.5,5,6,3
543,1328201323,2/2/20125:48:00PM,3,5.5,6,6,6
543,1328263396,2/3/201211:03:00AM,5,5,6,6.5,5.5
543,1328274696,2/3/20122:11:00PM,4,2,5,5,4
543,1328533898,2/6/20122:11:00PM,4,4,4.5,3.5,3.5
543,1328544055,2/6/20125:00:00PM,2.5,5,5,6.5,4.5
543,1328609885,2/7/201211:18:00AM,3.5,5.5,5.5,6,4
543,1328619797,2/7/20122:03:00PM,4,6,6,6,3.5
543,1328632495,2/7/20125:34:00PM,3.5,6,6,6,4.5
543,1328709793,2/8/20123:03:00PM,4.5,4,5.5,6,4
543,1328718402,2/8/20125:26:00PM,4.5,4.5,5.5,4.5,4
543,1328793676,2/9/20122:21:00PM,3.5,6,6,5.5,2.5
543,1328805356,2/9/20125:35:00PM,2.5,5,5.5,6,5
543,1328869576,2/10/201211:26:00AM,5.5,5.5,6.5,6,5
543,1328878885,2/10/20122:01:00PM,3,5.5,6,5.5,3.5
543,1328891516,2/10/20125:31:00PM,2.5,5,5.5,5.5,3
543,1329127534,2/13/201211:05:00AM,3,5.5,5.5,2.5,2.5
543,1329144168,2/13/20123:42:00PM,4,5.5,5.5,5,4.5
543,1329149008,2/13/20125:03:00PM,4,3,4,5.5,3.5
543,1329218418,2/14/201212:20:00PM,3.5,4,5.5,5.5,3
543,1329226515,2/14/20122:35:00PM,5.5,3.5,4.5,3.5,3.5
543,1329238610,2/14/20125:56:00PM,3.5,2.5,6,5.5,2
543,1329314640,2/15/20123:04:00PM,3,3,5,6,3
543,1329325933,2/15/20126:12:00PM,3.5,3,5.5,5,2.5
543,1329473343,2/17/201211:09:00AM,4.5,2.5,6,6,4
543,1329490643,2/17/20123:57:00PM,6.5,5.5,5.5,6.5,6
543,1329916643,2/22/20122:17:00PM,2.5,5.5,6,6,2.5
543,1330077975,2/24/201211:06:00AM,4.5,5.5,6.5,6,6
543,1330089361,2/24/20122:16:00PM,3.5,5.5,6,5.5,4.5
543,1330336908,2/27/201211:01:00AM,6,7,6.5,6,5.5
543,1330352400,2/27/20123:20:00PM,2.5,5.5,6.5,6,3
543,1330423025,2/28/201210:57:00AM,3,3.5,5.5,4.5,6
543,1330447898,2/28/20125:51:00PM,4,5,6.5,5.5,5
543,1330516142,2/29/201212:49:00PM,5.5,5.5,6,6.5,5
543,1330599041,3/1/201211:50:00AM,3.5,5.5,6,6,5.5
543,1330612580,3/1/20123:36:00PM,4.5,5,6.5,6,4.5
543,1330619740,3/1/20125:35:00PM,4,5,7,6.5,5.5
543,1330705160,3/2/20125:19:00PM,4.5,6,5.5,7,6
543,1330952676,3/5/20122:04:00PM,5,5.5,6.5,7,4.5
543,1330963822,3/5/20125:10:00PM,4,5,6.5,6,5
543,1331028663,3/6/201211:11:00AM,5,5.5,6.5,6,5
543,1331050661,3/6/20125:17:00PM,5.5,6,6,6,6
543,1331125647,3/7/20122:07:00PM,5,5.5,6,6,4.5
543,1331137795,3/7/20125:29:00PM,5,6,6,4.5,5
543,1331213567,3/8/20122:32:00PM,3.5,4.5,6.5,5.5,4.5
543,1331223002,3/8/20125:10:00PM,3,5.5,5.5,6,6
543,1331302631,3/9/20123:17:00PM,4,6,6,5.5,4
553,1327917737,1/30/201211:02:00AM,5.5,5.5,5.5,6.5,3.5
553,1327942186,1/30/20125:49:00PM,3.5,4.5,5.5,6.5,3
553,1328016736,1/31/20122:32:00PM,2.5,5,3.5,4,2
553,1328096293,2/1/201212:38:00PM,5,3.5,4,4,5.5
553,1328108517,2/1/20124:01:00PM,5.5,6,5,5,5
553,1328114196,2/1/20125:36:00PM,2.5,4,5.5,5.5,2.5
553,1328176854,2/2/201211:00:00AM,3.5,5.5,3.5,6,2.5
553,1328189079,2/2/20122:24:00PM,6,5.5,5.5,6.5,4
553,1328198504,2/2/20125:01:00PM,2,5.5,6.5,6.5,4.5
553,1328263380,2/3/201211:03:00AM,3,5,4,6,2.5
553,1328274817,2/3/20122:13:00PM,5,5,4,6,4
553,1328286647,2/3/20125:30:00PM,1,5.5,6.5,6.5,4
553,1328529695,2/6/20121:01:00PM,2.5,5,4,6,2.5
553,1328537102,2/6/20123:05:00PM,2,4,5.5,6.5,2
553,1328632575,2/7/20125:36:00PM,1.5,5.5,6,6,2.5
553,1328785773,2/9/201212:09:00PM,1.5,4.5,5.5,6.5,2.5
553,1328794888,2/9/20122:41:00PM,2,5,3.5,6.5,2.5
553,1328805307,2/9/20125:35:00PM,3,4.5,6,6.5,3
553,1328876043,2/10/20121:14:00PM,5,5,6,5,2.5
553,1328883208,2/10/20123:13:00PM,3.5,4.5,5.5,6.5,3
553,1328893123,2/10/20125:58:00PM,1.5,4.5,5,6.5,4
553,1329220841,2/14/20121:00:00PM,4.5,5.5,3.5,6.5,3
553,1329226648,2/14/20122:37:00PM,5.5,5.5,5.5,6,5
553,1329237759,2/14/20125:42:00PM,3,5.5,6,6.5,6
553,1329323835,2/15/20125:37:00PM,3,5,5.5,6.5,5
553,1329394015,2/16/20121:06:00PM,3,5.5,3,6,3.5
553,1329474700,2/17/201211:31:00AM,4,4,4.5,4.5,3.5
553,1329489689,2/17/20123:41:00PM,2,5,6,6,5.5
553,1329494692,2/17/20125:04:00PM,3,5.5,4.5,6,3.5
553,1329733848,2/20/201211:30:00AM,3.5,5.5,6,6.5,4
553,1329744641,2/20/20122:30:00PM,6,5.5,5.5,5,4.5
553,1329755246,2/20/20125:27:00PM,5.5,5.5,6,6,4
553,1329835371,2/21/20123:42:00PM,6,5.5,6,5.5,6.5
553,1329843714,2/21/20126:01:00PM,5.5,4.5,5.5,6,5.5
553,1329917625,2/22/20122:33:00PM,5,5.5,4.5,6.5,5
553,1329933899,2/22/20127:04:00PM,4.5,5.5,6,6.5,5
553,1329998091,2/23/201212:54:00PM,4.5,5.5,5.5,6.5,5
553,1330012858,2/23/20125:00:00PM,3,3.5,5.5,5.5,2.5
553,1330095757,2/24/20124:02:00PM,4.5,5.5,5.5,6.5,2.5
553,1330359082,2/27/20125:11:00PM,3,4,3.5,6,2.5
553,1330441883,2/28/20124:11:00PM,2.5,5.5,4.5,6,2.5
553,1330451710,2/28/20126:55:00PM,1,5.5,5,6.5,2
553,1330534296,2/29/20125:51:00PM,2.5,5.5,5,6.5,5
553,1330596181,3/1/201211:03:00AM,6,5.5,6.5,7,4.5
553,1330609237,3/1/20122:40:00PM,3.5,6,6,6.5,2.5
553,1330619899,3/1/20125:38:00PM,4,5.5,5,6.5,3
553,1330963578,3/5/20125:06:00PM,3.5,5.5,5.5,3,2
553,1331036506,3/6/20121:21:00PM,6,6.5,6.5,6.5,4.5
553,1331116383,3/7/201211:33:00AM,4,5.5,6,6.5,3.5
553,1331137479,3/7/20125:24:00PM,3.5,5.5,6.5,6.5,3.5
544,1327917732,1/30/201211:02:00AM,6,6.5,7,7,6
544,1327929778,1/30/20122:22:00PM,6.5,6.5,7,7,5
544,1327939910,1/30/20125:11:00PM,6,5.5,7,7,6
544,1328004255,1/31/201211:04:00AM,3.5,5.5,6.5,7,3
544,1328014984,1/31/20122:03:00PM,5,5.5,6.5,7,3.5
544,1328025893,1/31/20125:04:00PM,3.5,5.5,5.5,7,2.5
544,1328090533,2/1/201211:02:00AM,3,5.5,6,6.5,4
544,1328103599,2/1/20122:39:00PM,5,4,5.5,6.5,3.5
544,1328112033,2/1/20125:00:00PM,4,6,6.5,7,3.5
544,1328176826,2/2/201211:00:00AM,4,5.5,6.5,7,4
544,1328188475,2/2/20122:14:00PM,6,5.5,6.5,7,3.5
544,1328198537,2/2/20125:02:00PM,3.5,5.5,6.5,7,4
544,1328263406,2/3/201211:03:00AM,4,5.5,6.5,7,5.5
544,1328274588,2/3/20122:09:00PM,5.5,6.5,6.5,6.5,4
544,1328284883,2/3/20125:01:00PM,4.5,6,5.5,6.5,4.5
544,1328522481,2/6/201211:01:00AM,3,5.5,6.5,6.5,3.5
544,1328533376,2/6/20122:02:00PM,4.5,6,6.5,6.5,4
544,1328609008,2/7/201211:03:00AM,3.5,6,6.5,6.5,3.5
544,1328620489,2/7/20122:14:00PM,4,6,5.5,6.5,2.5
544,1328630549,2/7/20125:02:00PM,4.5,6,4.5,6.5,3
544,1328695448,2/8/201211:04:00AM,4,6,5.5,6,3.5
544,1328706816,2/8/20122:13:00PM,5.5,6.5,6,6,5
544,1328716917,2/8/20125:01:00PM,6.5,6.5,6.5,6.5,6
544,1328783460,2/9/201211:31:00AM,5.5,6,6,7,6.5
544,1328793613,2/9/20122:20:00PM,4,5.5,5.5,6.5,4
544,1328868110,2/10/201211:01:00AM,4.5,5.5,6.5,6.5,5.5
544,1328879454,2/10/20122:10:00PM,4,5.5,6,6.5,3.5
544,1328889682,2/10/20125:01:00PM,6,6,6,6.5,5
544,1329127604,2/13/201211:06:00AM,3,5.5,7,6,4
544,1329139078,2/13/20122:17:00PM,4.5,6,6.5,6.5,3.5
544,1329148913,2/13/20125:01:00PM,6.5,5,6.5,6,4
544,1329214134,2/14/201211:08:00AM,5.5,6.5,6.5,6.5,5
544,1329225780,2/14/20122:23:00PM,5.5,6.5,6.5,6.5,3.5
544,1329235381,2/14/20125:03:00PM,3,5.5,6.5,6,5
544,1329303350,2/15/201211:55:00AM,3.5,3.5,3,5.5,3
544,1329312872,2/15/20122:34:00PM,6,6,5.5,5.5,3.5
544,1329321826,2/15/20125:03:00PM,3,3.5,3,3.5,2.5
544,1329386604,2/16/201211:03:00AM,4,6,6,6.5,4
544,1329398680,2/16/20122:24:00PM,5,5.5,6,5,3.5
544,1329409051,2/16/20125:17:00PM,2.5,5.5,4,5,3.5
544,1329472955,2/17/201211:02:00AM,5,6,6,6.5,3.5
544,1329484067,2/17/20122:07:00PM,5,6.5,6.5,6.5,4
544,1329494716,2/17/20125:05:00PM,6,6.5,6.5,6.5,4.5
544,1329733232,2/20/201211:20:00AM,3,5.5,6,6.5,4.5
544,1329744565,2/20/20122:29:00PM,4,6,5.5,6,3.5
544,1329753673,2/20/20125:01:00PM,3.5,5.5,6.5,6.5,3.5
544,1329818626,2/21/201211:03:00AM,3,6,6.5,6.5,5
544,1329834473,2/21/20123:27:00PM,3.5,3,6,5,4.5
544,1329840211,2/21/20125:03:00PM,3,5,6,6,3.5
544,1329904857,2/22/201211:00:00AM,4,6.5,6,6.5,5
544,1329918204,2/22/20122:43:00PM,4.5,7,6.5,6.5,3.5
544,1329991423,2/23/201211:03:00AM,3.5,5.5,6.5,6.5,4.5
544,1330008051,2/23/20123:40:00PM,3.5,3.5,6.5,6,3.5
544,1330014365,2/23/20125:26:00PM,3.5,5.5,6,6.5,4.5
544,1330079802,2/24/201211:36:00AM,4,1.5,5,3,2.5
544,1330089563,2/24/20122:19:00PM,6,5.5,5.5,6,4
544,1330100095,2/24/20125:14:00PM,4,1,5,3,3
544,1330336851,2/27/201211:00:00AM,4.5,6.5,6.5,6.5,5
544,1330349234,2/27/20122:27:00PM,6,6,6.5,6.5,3.5
544,1330358576,2/27/20125:02:00PM,3,6,6,6.5,3
544,1330423355,2/28/201211:02:00AM,3.5,5,6,4,4.5
544,1330434924,2/28/20122:15:00PM,4.5,6,5.5,6.5,4
544,1330444966,2/28/20125:02:00PM,3,5.5,6.5,6.5,3.5
544,1330509699,2/29/201211:01:00AM,3.5,6,6,4,4.5
544,1330522761,2/29/20122:39:00PM,4,6,6,4,4.5
544,1330533432,2/29/20125:37:00PM,3,5,5.5,4.5,3.5
544,1330596127,3/1/201211:02:00AM,3,6,6.5,6.5,3.5
544,1330608433,3/1/20122:27:00PM,5,6.5,5.5,6.5,3.5
544,1330941826,3/5/201211:03:00AM,4,4.5,6.5,5.5,3
544,1330954402,3/5/20122:33:00PM,6,6,5.5,6,3.5
544,1331028784,3/6/201211:13:00AM,1.5,4,6,5.5,5
544,1331040892,3/6/20122:34:00PM,6,6.5,6.5,6.5,3
544,1331049620,3/6/20125:00:00PM,3.5,6,6.5,6.5,5
544,1331114825,3/7/201211:07:00AM,2,4.5,6,4.5,3
544,1331127105,3/7/20122:31:00PM,5.5,6.5,6.5,6,3
544,1331200902,3/8/201211:01:00AM,3.5,5.5,6.5,5.5,5
544,1331212886,3/8/20122:21:00PM,5.5,6,6.5,6.5,3.5
544,1331222895,3/8/20125:08:00PM,4.5,6.5,6,6.5,5
544,1331288111,3/9/201211:15:00AM,3.5,5,6,6.5,4.5
544,1331298786,3/9/20122:13:00PM,3.5,5.5,6.5,6.5,4.5
544,1331310756,3/9/20125:32:00PM,4.5,6.5,6.5,6.5,3.5
545,1327928912,1/30/20122:08:00PM,5.5,5.5,4,5.5,6
545,1328005585,1/31/201211:26:00AM,4,3.5,5.5,2.5,4.5
545,1328021751,1/31/20123:55:00PM,4,4.5,4.5,4.5,3.5
545,1328033789,1/31/20127:16:00PM,5,5.5,4,3.5,4.5
545,1328090763,2/1/201211:06:00AM,5,2,5,3.5,4.5
545,1328268424,2/3/201212:27:00PM,5,4.5,5.5,3.5,5.5
545,1328280659,2/3/20123:50:00PM,4.5,5,5.5,4.5,3.5
545,1328286642,2/3/20125:30:00PM,5,5,5.5,4.5,6
545,1328626970,2/7/20124:02:00PM,4.5,2,5,1.5,3.5
545,1328634286,2/7/20126:04:00PM,5.5,4,4.5,4,3.5
545,1328787992,2/9/201212:46:00PM,4,6,4.5,6.5,5
545,1328799751,2/9/20124:02:00PM,5,6,4,5,4
545,1328804925,2/9/20125:28:00PM,6,6.5,5.5,5.5,4.5
545,1328875269,2/10/20121:01:00PM,5.5,5.5,4,6,5.5
545,1328886614,2/10/20124:10:00PM,7,5,4,5.5,4.5
545,1328892098,2/10/20125:41:00PM,6,4.5,4.5,5,5
545,1329129067,2/13/201211:31:00AM,5,4.5,4.5,5,4
545,1329144937,2/13/20123:55:00PM,3.5,5.5,4,5.5,4
545,1329151082,2/13/20125:38:00PM,4.5,4,4.5,5.5,4.5
545,1329222206,2/14/20121:23:00PM,7,6,5,4.5,5.5
545,1329235229,2/14/20125:00:00PM,6,5.5,4,4.5,5.5
545,1329302193,2/15/201211:36:00AM,4.5,5.5,5.5,6,4.5
545,1329319151,2/15/20124:19:00PM,4,5.5,4,5,5.5
545,1329329490,2/15/20127:11:00PM,6,6,5,4,5
545,1329391433,2/16/201212:23:00PM,6.5,4,4.5,5.5,6
545,1329404479,2/16/20124:01:00PM,6,6.5,5,5.5,4
545,1329410756,2/16/20125:45:00PM,4.5,2.5,5,2,3
545,1329478996,2/17/201212:43:00PM,3,5,4,4.5,5
545,1329485423,2/17/20122:30:00PM,6,5.5,5,5,5.5
545,1329735766,2/20/201212:02:00PM,5,5.5,5,5.5,5.5
545,1329742831,2/20/20122:00:00PM,4.5,3.5,4,5,3.5
545,1329757674,2/20/20126:07:00PM,3.5,5,5.5,5,4
545,1329819768,2/21/201211:22:00AM,5.5,5.5,5.5,4,5
545,1329908836,2/22/201212:07:00PM,5.5,4,5.5,3,5.5
545,1329935111,2/22/20127:25:00PM,5,5,5.5,4.5,5
545,1329999273,2/23/20121:14:00PM,5.5,5,5.5,4,4
545,1330007786,2/23/20123:36:00PM,4.5,5,4,4,4
545,1330013577,2/23/20125:12:00PM,5.5,5.5,4.5,4.5,4
545,1330345423,2/27/20121:23:00PM,5.5,4.5,4,4,4
545,1330347989,2/27/20122:06:00PM,4,6,6,6,5
545,1330358685,2/27/20125:04:00PM,4.5,4.5,5.5,4,5
545,1330430292,2/28/201212:58:00PM,4.5,6,4,4,4
545,1330446794,2/28/20125:33:00PM,5.5,5,5.5,4.5,6
545,1330519246,2/29/20121:40:00PM,5,5.5,5.5,5,4
545,1330535431,2/29/20126:10:00PM,6.5,5,4.5,4,6.5
545,1330603298,3/1/20121:01:00PM,5,6.5,5,5.5,4.5
545,1330614900,3/1/20124:15:00PM,4,5.5,4.5,5,4
545,1330624563,3/1/20126:56:00PM,5,4,6,4,4
545,1330696079,3/2/20122:47:00PM,3,5,5,5,4
545,1330707979,3/2/20126:06:00PM,5.5,6,5.5,5.5,5
545,1330950111,3/5/20121:21:00PM,6,5.5,5.5,5,4.5
545,1330970429,3/5/20127:00:00PM,3.5,5,6.5,4,3.5
545,1331036729,3/6/20121:25:00PM,5.5,6,3.5,5,5
545,1331058165,3/6/20127:22:00PM,5.5,5.5,5.5,3,4
545,1331116752,3/7/201211:39:00AM,2,4,5,3,2.5
545,1331132272,3/7/20123:57:00PM,3,6,4,5,4.5
545,1331140242,3/7/20126:10:00PM,5.5,6.5,5.5,6,5
545,1331202362,3/8/201211:26:00AM,4.5,5,6,5.5,5
545,1331224767,3/8/20125:39:00PM,5.5,6,4,6,5.5
545,1331291997,3/9/201212:19:00PM,4,4.5,6,3,5.5
545,1331298881,3/9/20122:14:00PM,6.5,6,5,5,6
532,1327928505,1/30/20122:01:00PM,4.5,3.5,6,5,4.5
532,1327939369,1/30/20125:02:00PM,4.5,3.5,4.5,2.5,4.5
532,1328005791,1/31/201211:29:00AM,5.5,3.5,6,5,6
532,1328015779,1/31/20122:16:00PM,6.5,4,4.5,5,2.5
